ano_str,unidade,valor,indicador,etapa,ano_t,ano_t1
2011/2012,Centro-Oeste,9.5,repetencia,EF_9,2011,2012
2011/2012,Rondônia,10.8,repetencia,EF_9,2011,2012
2011/2012,Acre,9.3,repetencia,EF_9,2011,2012
2011/2012,Amazonas,8.3,repetencia,EF_9,2011,2012
2011/2012,Roraima,9.5,repetencia,EF_9,2011,2012
2011/2012,Pará,10.1,repetencia,EF_9,2011,2012
2011/2012,Amapá,8.3,repetencia,EF_9,2011,2012
2011/2012,Tocantins,7.9,repetencia,EF_9,2011,2012
2011/2012,Maranhão,8.9,repetencia,EF_9,2011,2012
2011/2012,Piauí,9.2,repetencia,EF_9,2011,2012
2011/2012,Ceará,4.8,repetencia,EF_9,2011,2012
2011/2012,Rio Grande do Norte,8.8,repetencia,EF_9,2011,2012
2011/2012,Paraíba,10.5,repetencia,EF_9,2011,2012
2011/2012,Pernambuco,13.5,repetencia,EF_9,2011,2012
2011/2012,Alagoas,15.5,repetencia,EF_9,2011,2012
2011/2012,Sergipe,13.1,repetencia,EF_9,2011,2012
2011/2012,Bahia,13.8,repetencia,EF_9,2011,2012
2011/2012,Minas Gerais,10.0,repetencia,EF_9,2011,2012
2011/2012,Espírito Santo,9.5,repetencia,EF_9,2011,2012
2011/2012,Rio de Janeiro,9.1,repetencia,EF_9,2011,2012
2011/2012,São Paulo,9.4,repetencia,EF_9,2011,2012
2011/2012,Paraná,9.8,repetencia,EF_9,2011,2012
2011/2012,Santa Catarina,5.1,repetencia,EF_9,2011,2012
2011/2012,Rio Grande do Sul,9.4,repetencia,EF_9,2011,2012
2011/2012,Mato Grosso do Sul,12.1,repetencia,EF_9,2011,2012
2011/2012,Mato Grosso,5.4,repetencia,EF_9,2011,2012
2011/2012,Goiás,9.4,repetencia,EF_9,2011,2012
2011/2012,Distrito Federal,12.5,repetencia,EF_9,2011,2012
2011/2012,Brasil,12.1,repetencia,Total_EM,2011,2012
2011/2012,Norte,12.1,repetencia,Total_EM,2011,2012
2011/2012,Nordeste,12.2,repetencia,Total_EM,2011,2012
2011/2012,Sudeste,11.4,repetencia,Total_EM,2011,2012
2011/2012,Sul,13.1,repetencia,Total_EM,2011,2012
2011/2012,Centro-Oeste,14.3,repetencia,Total_EM,2011,2012
2011/2012,Rondônia,12.7,repetencia,Total_EM,2011,2012
2011/2012,Acre,12.7,repetencia,Total_EM,2011,2012
2011/2012,Amazonas,7.9,repetencia,Total_EM,2011,2012
2011/2012,Roraima,11.6,repetencia,Total_EM,2011,2012
2011/2012,Pará,14.2,repetencia,Total_EM,2011,2012
2011/2012,Amapá,14.6,repetencia,Total_EM,2011,2012
2011/2012,Tocantins,10.0,repetencia,Total_EM,2011,2012
2011/2012,Maranhão,11.9,repetencia,Total_EM,2011,2012
2011/2012,Piauí,13.2,repetencia,Total_EM,2011,2012
2011/2012,Ceará,7.5,repetencia,Total_EM,2011,2012
2011/2012,Rio Grande do Norte,14.6,repetencia,Total_EM,2011,2012
2011/2012,Paraíba,11.7,repetencia,Total_EM,2011,2012
2011/2012,Pernambuco,10.8,repetencia,Total_EM,2011,2012
2011/2012,Alagoas,15.2,repetencia,Total_EM,2011,2012
2011/2012,Sergipe,14.1,repetencia,Total_EM,2011,2012
2011/2012,Bahia,14.9,repetencia,Total_EM,2011,2012
2011/2012,Minas Gerais,10.7,repetencia,Total_EM,2011,2012
2011/2012,Espírito Santo,14.6,repetencia,Total_EM,2011,2012
2011/2012,Rio de Janeiro,13.6,repetencia,Total_EM,2011,2012
2011/2012,São Paulo,10.8,repetencia,Total_EM,2011,2012
2011/2012,Paraná,12.2,repetencia,Total_EM,2011,2012
2011/2012,Santa Catarina,7.7,repetencia,Total_EM,2011,2012
2011/2012,Rio Grande do Sul,17.5,repetencia,Total_EM,2011,2012
2011/2012,Mato Grosso do Sul,14.8,repetencia,Total_EM,2011,2012
2011/2012,Mato Grosso,17.6,repetencia,Total_EM,2011,2012
2011/2012,Goiás,11.6,repetencia,Total_EM,2011,2012
2011/2012,Distrito Federal,16.1,repetencia,Total_EM,2011,2012
2011/2012,Brasil,17.1,repetencia,EM_1,2011,2012
2011/2012,Norte,15.1,repetencia,EM_1,2011,2012
2011/2012,Nordeste,15.8,repetencia,EM_1,2011,2012
2011/2012,Sudeste,17.0,repetencia,EM_1,2011,2012
2011/2012,Sul,19.1,repetencia,EM_1,2011,2012
2011/2012,Centro-Oeste,20.6,repetencia,EM_1,2011,2012
2011/2012,Rondônia,18.3,repetencia,EM_1,2011,2012
2011/2012,Acre,15.2,repetencia,EM_1,2011,2012
2011/2012,Amazonas,10.4,repetencia,EM_1,2011,2012
2011/2012,Roraima,18.5,repetencia,EM_1,2011,2012
2011/2012,Pará,16.0,repetencia,EM_1,2011,2012
2011/2012,Amapá,19.8,repetencia,EM_1,2011,2012
2011/2012,Tocantins,14.3,repetencia,EM_1,2011,2012
2011/2012,Maranhão,14.8,repetencia,EM_1,2011,2012
2011/2012,Piauí,17.6,repetencia,EM_1,2011,2012
2011/2012,Ceará,10.2,repetencia,EM_1,2011,2012
2011/2012,Rio Grande do Norte,19.4,repetencia,EM_1,2011,2012
2011/2012,Paraíba,16.0,repetencia,EM_1,2011,2012
2011/2012,Pernambuco,13.7,repetencia,EM_1,2011,2012
2011/2012,Alagoas,19.1,repetencia,EM_1,2011,2012
2011/2012,Sergipe,19.0,repetencia,EM_1,2011,2012
2011/2012,Bahia,18.9,repetencia,EM_1,2011,2012
2011/2012,Minas Gerais,16.6,repetencia,EM_1,2011,2012
2011/2012,Espírito Santo,21.7,repetencia,EM_1,2011,2012
2011/2012,Rio de Janeiro,19.8,repetencia,EM_1,2011,2012
2011/2012,São Paulo,15.7,repetencia,EM_1,2011,2012
2011/2012,Paraná,17.1,repetencia,EM_1,2011,2012
2011/2012,Santa Catarina,11.6,repetencia,EM_1,2011,2012
2011/2012,Rio Grande do Sul,25.7,repetencia,EM_1,2011,2012
2011/2012,Mato Grosso do Sul,21.0,repetencia,EM_1,2011,2012
2011/2012,Mato Grosso,23.8,repetencia,EM_1,2011,2012
2011/2012,Goiás,16.8,repetencia,EM_1,2011,2012
2011/2012,Distrito Federal,24.7,repetencia,EM_1,2011,2012
2011/2012,Brasil,10.4,repetencia,EM_2,2011,2012
2011/2012,Norte,10.7,repetencia,EM_2,2011,2012
2011/2012,Nordeste,11.1,repetencia,EM_2,2011,2012
2011/2012,Sudeste,9.6,repetencia,EM_2,2011,2012
2011/2012,Sul,10.7,repetencia,EM_2,2011,2012
2011/2012,Centro-Oeste,11.3,repetencia,EM_2,2011,2012
2011/2012,Rondônia,10.7,repetencia,EM_2,2011,2012
2011/2012,Acre,10.9,repetencia,EM_2,2011,2012
2011/2012,Amazonas,7.1,repetencia,EM_2,2011,2012
2011/2012,Roraima,8.6,repetencia,EM_2,2011,2012
2011/2012,Pará,13.0,repetencia,EM_2,2011,2012
2011/2012,Amapá,10.9,repetencia,EM_2,2011,2012
2011/2012,Tocantins,8.4,repetencia,EM_2,2011,2012
2011/2012,Maranhão,11.4,repetencia,EM_2,2011,2012
2011/2012,Piauí,11.6,repetencia,EM_2,2011,2012
2011/2012,Ceará,7.0,repetencia,EM_2,2011,2012
2011/2012,Rio Grande do Norte,13.0,repetencia,EM_2,2011,2012
2011/2012,Paraíba,9.7,repetencia,EM_2,2011,2012
2011/2012,Pernambuco,10.2,repetencia,EM_2,2011,2012
2011/2012,Alagoas,13.5,repetencia,EM_2,2011,2012
2011/2012,Sergipe,13.1,repetencia,EM_2,2011,2012
2011/2012,Bahia,13.1,repetencia,EM_2,2011,2012
2011/2012,Minas Gerais,7.9,repetencia,EM_2,2011,2012
2011/2012,Espírito Santo,12.3,repetencia,EM_2,2011,2012
2011/2012,Rio de Janeiro,10.6,repetencia,EM_2,2011,2012
2011/2012,São Paulo,9.8,repetencia,EM_2,2011,2012
2011/2012,Paraná,10.6,repetencia,EM_2,2011,2012
2011/2012,Santa Catarina,6.2,repetencia,EM_2,2011,2012
2011/2012,Rio Grande do Sul,13.9,repetencia,EM_2,2011,2012
2011/2012,Mato Grosso do Sul,12.0,repetencia,EM_2,2011,2012
2011/2012,Mato Grosso,13.8,repetencia,EM_2,2011,2012
2011/2012,Goiás,9.5,repetencia,EM_2,2011,2012
2011/2012,Distrito Federal,11.7,repetencia,EM_2,2011,2012
2011/2012,Brasil,6.4,repetencia,EM_3,2011,2012
2011/2012,Norte,9.2,repetencia,EM_3,2011,2012
2011/2012,Nordeste,8.1,repetencia,EM_3,2011,2012
2011/2012,Sudeste,4.7,repetencia,EM_3,2011,2012
2011/2012,Sul,5.7,repetencia,EM_3,2011,2012
2011/2012,Centro-Oeste,7.1,repetencia,EM_3,2011,2012
2011/2012,Rondônia,5.0,repetencia,EM_3,2011,2012
2011/2012,Acre,10.8,repetencia,EM_3,2011,2012
2011/2012,Amazonas,5.1,repetencia,EM_3,2011,2012
2011/2012,Roraima,3.7,repetencia,EM_3,2011,2012
2011/2012,Pará,12.8,repetencia,EM_3,2011,2012
2011/2012,Amapá,10.0,repetencia,EM_3,2011,2012
2011/2012,Tocantins,4.2,repetencia,EM_3,2011,2012
2011/2012,Maranhão,7.7,repetencia,EM_3,2011,2012
2011/2012,Piauí,8.2,repetencia,EM_3,2011,2012
2011/2012,Ceará,4.2,repetencia,EM_3,2011,2012
2011/2012,Rio Grande do Norte,9.3,repetencia,EM_3,2011,2012
2011/2012,Paraíba,6.9,repetencia,EM_3,2011,2012
2011/2012,Pernambuco,7.5,repetencia,EM_3,2011,2012
2011/2012,Alagoas,10.1,repetencia,EM_3,2011,2012
2011/2012,Sergipe,7.0,repetencia,EM_3,2011,2012
2011/2012,Bahia,11.0,repetencia,EM_3,2011,2012
2011/2012,Minas Gerais,4.2,repetencia,EM_3,2011,2012
2011/2012,Espírito Santo,4.9,repetencia,EM_3,2011,2012
2011/2012,Rio de Janeiro,4.9,repetencia,EM_3,2011,2012
2011/2012,São Paulo,4.9,repetencia,EM_3,2011,2012
2011/2012,Paraná,6.9,repetencia,EM_3,2011,2012
2011/2012,Santa Catarina,3.3,repetencia,EM_3,2011,2012
2011/2012,Rio Grande do Sul,5.8,repetencia,EM_3,2011,2012
2011/2012,Mato Grosso do Sul,6.8,repetencia,EM_3,2011,2012
2011/2012,Mato Grosso,10.8,repetencia,EM_3,2011,2012
2011/2012,Goiás,5.9,repetencia,EM_3,2011,2012
2011/2012,Distrito Federal,5.5,repetencia,EM_3,2011,2012
2011/2012,Brasil,3.3,evasao,Total_EF,2011,2012
2011/2012,Norte,4.5,evasao,Total_EF,2011,2012
2011/2012,Nordeste,4.4,evasao,Total_EF,2011,2012
2011/2012,Sudeste,2.3,evasao,Total_EF,2011,2012
2011/2012,Sul,2.5,evasao,Total_EF,2011,2012
2011/2012,Centro-Oeste,3.3,evasao,Total_EF,2011,2012
2011/2012,Rondônia,2.9,evasao,Total_EF,2011,2012
2011/2012,Acre,5.0,evasao,Total_EF,2011,2012
2011/2012,Amazonas,5.2,evasao,Total_EF,2011,2012
2011/2012,Roraima,3.5,evasao,Total_EF,2011,2012
2011/2012,Pará,5.0,evasao,Total_EF,2011,2012
2011/2012,Amapá,2.7,evasao,Total_EF,2011,2012
2011/2012,Tocantins,3.1,evasao,Total_EF,2011,2012
2011/2012,Maranhão,5.0,evasao,Total_EF,2011,2012
2011/2012,Piauí,4.1,evasao,Total_EF,2011,2012
2011/2012,Ceará,3.5,evasao,Total_EF,2011,2012
2011/2012,Rio Grande do Norte,3.2,evasao,Total_EF,2011,2012
2011/2012,Paraíba,4.6,evasao,Total_EF,2011,2012
2011/2012,Pernambuco,4.5,evasao,Total_EF,2011,2012
2011/2012,Alagoas,6.0,evasao,Total_EF,2011,2012
2011/2012,Sergipe,4.0,evasao,Total_EF,2011,2012
2011/2012,Bahia,4.5,evasao,Total_EF,2011,2012
2011/2012,Minas Gerais,2.4,evasao,Total_EF,2011,2012
2011/2012,Espírito Santo,2.8,evasao,Total_EF,2011,2012
2011/2012,Rio de Janeiro,3.4,evasao,Total_EF,2011,2012
2011/2012,São Paulo,1.7,evasao,Total_EF,2011,2012
2011/2012,Paraná,2.7,evasao,Total_EF,2011,2012
2011/2012,Santa Catarina,2.4,evasao,Total_EF,2011,2012
2011/2012,Rio Grande do Sul,2.3,evasao,Total_EF,2011,2012
2011/2012,Mato Grosso do Sul,4.6,evasao,Total_EF,2011,2012
2011/2012,Mato Grosso,2.2,evasao,Total_EF,2011,2012
2011/2012,Goiás,4.0,evasao,Total_EF,2011,2012
2011/2012,Distrito Federal,1.7,evasao,Total_EF,2011,2012
2011/2012,Brasil,1.7,evasao,EF_AI,2011,2012
2011/2012,Norte,3.3,evasao,EF_AI,2011,2012
2011/2012,Nordeste,2.7,evasao,EF_AI,2011,2012
2011/2012,Sudeste,0.8,evasao,EF_AI,2011,2012
2011/2012,Sul,0.6,evasao,EF_AI,2011,2012
2011/2012,Centro-Oeste,1.3,evasao,EF_AI,2011,2012
2011/2012,Rondônia,1.3,evasao,EF_AI,2011,2012
2011/2012,Acre,4.3,evasao,EF_AI,2011,2012
2011/2012,Amazonas,3.6,evasao,EF_AI,2011,2012
2011/2012,Roraima,2.2,evasao,EF_AI,2011,2012
2011/2012,Pará,3.9,evasao,EF_AI,2011,2012
2011/2012,Amapá,2.1,evasao,EF_AI,2011,2012
2011/2012,Tocantins,1.4,evasao,EF_AI,2011,2012
2011/2012,Maranhão,3.6,evasao,EF_AI,2011,2012
2011/2012,Piauí,2.8,evasao,EF_AI,2011,2012
2011/2012,Ceará,1.7,evasao,EF_AI,2011,2012
2011/2012,Rio Grande do Norte,1.8,evasao,EF_AI,2011,2012
2011/2012,Paraíba,2.8,evasao,EF_AI,2011,2012
2011/2012,Pernambuco,2.4,evasao,EF_AI,2011,2012
2011/2012,Alagoas,2.9,evasao,EF_AI,2011,2012
2011/2012,Sergipe,2.3,evasao,EF_AI,2011,2012
2011/2012,Bahia,3.0,evasao,EF_AI,2011,2012
2011/2012,Minas Gerais,0.7,evasao,EF_AI,2011,2012
2011/2012,Espírito Santo,1.2,evasao,EF_AI,2011,2012
2011/2012,Rio de Janeiro,1.8,evasao,EF_AI,2011,2012
2011/2012,São Paulo,0.5,evasao,EF_AI,2011,2012
2011/2012,Paraná,0.5,evasao,EF_AI,2011,2012
2011/2012,Santa Catarina,0.7,evasao,EF_AI,2011,2012
2011/2012,Rio Grande do Sul,0.6,evasao,EF_AI,2011,2012
2011/2012,Mato Grosso do Sul,1.8,evasao,EF_AI,2011,2012
2011/2012,Mato Grosso,1.0,evasao,EF_AI,2011,2012
2011/2012,Goiás,1.4,evasao,EF_AI,2011,2012
2011/2012,Distrito Federal,0.8,evasao,EF_AI,2011,2012
2011/2012,Brasil,5.2,evasao,EF_AF,2011,2012
2011/2012,Norte,6.3,evasao,EF_AF,2011,2012
2011/2012,Nordeste,6.6,evasao,EF_AF,2011,2012
2011/2012,Sudeste,3.9,evasao,EF_AF,2011,2012
2011/2012,Sul,4.5,evasao,EF_AF,2011,2012
2011/2012,Centro-Oeste,5.8,evasao,EF_AF,2011,2012
2011/2012,Rondônia,4.8,evasao,EF_AF,2011,2012
2011/2012,Acre,5.9,evasao,EF_AF,2011,2012
2011/2012,Amazonas,7.5,evasao,EF_AF,2011,2012
2011/2012,Roraima,5.3,evasao,EF_AF,2011,2012
2011/2012,Pará,6.6,evasao,EF_AF,2011,2012
2011/2012,Amapá,3.5,evasao,EF_AF,2011,2012
2011/2012,Tocantins,5.0,evasao,EF_AF,2011,2012
2011/2012,Maranhão,6.8,evasao,EF_AF,2011,2012
2011/2012,Piauí,5.8,evasao,EF_AF,2011,2012
2011/2012,Ceará,5.8,evasao,EF_AF,2011,2012
2011/2012,Rio Grande do Norte,5.0,evasao,EF_AF,2011,2012
2011/2012,Paraíba,7.1,evasao,EF_AF,2011,2012
2011/2012,Pernambuco,7.1,evasao,EF_AF,2011,2012
2011/2012,Alagoas,9.7,evasao,EF_AF,2011,2012
2011/2012,Sergipe,6.0,evasao,EF_AF,2011,2012
2011/2012,Bahia,6.4,evasao,EF_AF,2011,2012
2011/2012,Minas Gerais,4.3,evasao,EF_AF,2011,2012
2011/2012,Espírito Santo,4.7,evasao,EF_AF,2011,2012
2011/2012,Rio de Janeiro,5.4,evasao,EF_AF,2011,2012
2011/2012,São Paulo,3.0,evasao,EF_AF,2011,2012
2011/2012,Paraná,4.9,evasao,EF_AF,2011,2012
2011/2012,Santa Catarina,4.5,evasao,EF_AF,2011,2012
2011/2012,Rio Grande do Sul,4.1,evasao,EF_AF,2011,2012
2011/2012,Mato Grosso do Sul,8.1,evasao,EF_AF,2011,2012
2011/2012,Mato Grosso,3.6,evasao,EF_AF,2011,2012
2011/2012,Goiás,7.3,evasao,EF_AF,2011,2012
2011/2012,Distrito Federal,2.8,evasao,EF_AF,2011,2012
2011/2012,Brasil,1.2,evasao,EF_1,2011,2012
2011/2012,Norte,2.5,evasao,EF_1,2011,2012
2011/2012,Nordeste,1.9,evasao,EF_1,2011,2012
2011/2012,Sudeste,0.7,evasao,EF_1,2011,2012
2011/2012,Sul,0.3,evasao,EF_1,2011,2012
2011/2012,Centro-Oeste,1.0,evasao,EF_1,2011,2012
2011/2012,Rondônia,0.8,evasao,EF_1,2011,2012
2011/2012,Acre,4.0,evasao,EF_1,2011,2012
2011/2012,Amazonas,2.6,evasao,EF_1,2011,2012
2011/2012,Roraima,1.2,evasao,EF_1,2011,2012
2011/2012,Pará,3.0,evasao,EF_1,2011,2012
2011/2012,Amapá,1.5,evasao,EF_1,2011,2012
2011/2012,Tocantins,0.8,evasao,EF_1,2011,2012
2011/2012,Maranhão,2.6,evasao,EF_1,2011,2012
2011/2012,Piauí,1.8,evasao,EF_1,2011,2012
2011/2012,Ceará,1.2,evasao,EF_1,2011,2012
2011/2012,Rio Grande do Norte,1.1,evasao,EF_1,2011,2012
2011/2012,Paraíba,2.1,evasao,EF_1,2011,2012
2011/2012,Pernambuco,1.8,evasao,EF_1,2011,2012
2011/2012,Alagoas,1.9,evasao,EF_1,2011,2012
2011/2012,Sergipe,1.3,evasao,EF_1,2011,2012
2011/2012,Bahia,2.1,evasao,EF_1,2011,2012
2011/2012,Minas Gerais,0.5,evasao,EF_1,2011,2012
2011/2012,Espírito Santo,0.7,evasao,EF_1,2011,2012
2011/2012,Rio de Janeiro,1.7,evasao,EF_1,2011,2012
2011/2012,São Paulo,0.4,evasao,EF_1,2011,2012
2011/2012,Paraná,0.4,evasao,EF_1,2011,2012
2011/2012,Santa Catarina,0.3,evasao,EF_1,2011,2012
2011/2012,Rio Grande do Sul,0.3,evasao,EF_1,2011,2012
2011/2012,Mato Grosso do Sul,1.3,evasao,EF_1,2011,2012
2011/2012,Mato Grosso,0.7,evasao,EF_1,2011,2012
2011/2012,Goiás,1.1,evasao,EF_1,2011,2012
2011/2012,Distrito Federal,0.8,evasao,EF_1,2011,2012
2011/2012,Brasil,1.4,evasao,EF_2,2011,2012
2011/2012,Norte,2.8,evasao,EF_2,2011,2012
2011/2012,Nordeste,2.1,evasao,EF_2,2011,2012
2011/2012,Sudeste,0.6,evasao,EF_2,2011,2012
2011/2012,Sul,0.4,evasao,EF_2,2011,2012
2011/2012,Centro-Oeste,1.0,evasao,EF_2,2011,2012
2011/2012,Rondônia,1.1,evasao,EF_2,2011,2012
2011/2012,Acre,3.6,evasao,EF_2,2011,2012
2011/2012,Amazonas,3.4,evasao,EF_2,2011,2012
2011/2012,Roraima,1.2,evasao,EF_2,2011,2012
2011/2012,Pará,3.2,evasao,EF_2,2011,2012
2011/2012,Amapá,2.1,evasao,EF_2,2011,2012
2011/2012,Tocantins,1.3,evasao,EF_2,2011,2012
2011/2012,Maranhão,2.8,evasao,EF_2,2011,2012
2011/2012,Piauí,2.5,evasao,EF_2,2011,2012
2011/2012,Ceará,1.1,evasao,EF_2,2011,2012
2011/2012,Rio Grande do Norte,1.1,evasao,EF_2,2011,2012
2011/2012,Paraíba,2.3,evasao,EF_2,2011,2012
2011/2012,Pernambuco,1.9,evasao,EF_2,2011,2012
2011/2012,Alagoas,1.8,evasao,EF_2,2011,2012
2011/2012,Sergipe,1.9,evasao,EF_2,2011,2012
2011/2012,Bahia,2.6,evasao,EF_2,2011,2012
2011/2012,Minas Gerais,0.6,evasao,EF_2,2011,2012
2011/2012,Espírito Santo,0.8,evasao,EF_2,2011,2012
2011/2012,Rio de Janeiro,1.4,evasao,EF_2,2011,2012
2011/2012,São Paulo,0.3,evasao,EF_2,2011,2012
2011/2012,Paraná,0.4,evasao,EF_2,2011,2012
2011/2012,Santa Catarina,0.4,evasao,EF_2,2011,2012
2011/2012,Rio Grande do Sul,0.4,evasao,EF_2,2011,2012
2011/2012,Mato Grosso do Sul,1.4,evasao,EF_2,2011,2012
2011/2012,Mato Grosso,1.0,evasao,EF_2,2011,2012
2011/2012,Goiás,1.1,evasao,EF_2,2011,2012
2011/2012,Distrito Federal,0.6,evasao,EF_2,2011,2012
2011/2012,Brasil,1.6,evasao,EF_3,2011,2012
2011/2012,Norte,2.9,evasao,EF_3,2011,2012
2011/2012,Nordeste,2.5,evasao,EF_3,2011,2012
2011/2012,Sudeste,0.8,evasao,EF_3,2011,2012
2011/2012,Sul,0.4,evasao,EF_3,2011,2012
2011/2012,Centro-Oeste,1.1,evasao,EF_3,2011,2012
2011/2012,Rondônia,1.2,evasao,EF_3,2011,2012
2011/2012,Acre,3.5,evasao,EF_3,2011,2012
2011/2012,Amazonas,3.2,evasao,EF_3,2011,2012
2011/2012,Roraima,1.8,evasao,EF_3,2011,2012
2011/2012,Pará,3.4,evasao,EF_3,2011,2012
2011/2012,Amapá,2.0,evasao,EF_3,2011,2012
2011/2012,Tocantins,1.3,evasao,EF_3,2011,2012
2011/2012,Maranhão,3.3,evasao,EF_3,2011,2012
2011/2012,Piauí,2.8,evasao,EF_3,2011,2012
2011/2012,Ceará,1.6,evasao,EF_3,2011,2012
2011/2012,Rio Grande do Norte,1.4,evasao,EF_3,2011,2012
2011/2012,Paraíba,2.6,evasao,EF_3,2011,2012
2011/2012,Pernambuco,2.3,evasao,EF_3,2011,2012
2011/2012,Alagoas,2.7,evasao,EF_3,2011,2012
2011/2012,Sergipe,2.2,evasao,EF_3,2011,2012
2011/2012,Bahia,3.0,evasao,EF_3,2011,2012
2011/2012,Minas Gerais,0.6,evasao,EF_3,2011,2012
2011/2012,Espírito Santo,1.2,evasao,EF_3,2011,2012
2011/2012,Rio de Janeiro,1.7,evasao,EF_3,2011,2012
2011/2012,São Paulo,0.3,evasao,EF_3,2011,2012
2011/2012,Paraná,0.4,evasao,EF_3,2011,2012
2011/2012,Santa Catarina,0.5,evasao,EF_3,2011,2012
2011/2012,Rio Grande do Sul,0.5,evasao,EF_3,2011,2012
2011/2012,Mato Grosso do Sul,1.5,evasao,EF_3,2011,2012
2011/2012,Mato Grosso,1.0,evasao,EF_3,2011,2012
2011/2012,Goiás,1.1,evasao,EF_3,2011,2012
2011/2012,Distrito Federal,0.8,evasao,EF_3,2011,2012
2011/2012,Brasil,1.7,evasao,EF_4,2011,2012
2011/2012,Norte,3.2,evasao,EF_4,2011,2012
2011/2012,Nordeste,2.7,evasao,EF_4,2011,2012
2011/2012,Sudeste,0.8,evasao,EF_4,2011,2012
2011/2012,Sul,0.6,evasao,EF_4,2011,2012
2011/2012,Centro-Oeste,1.3,evasao,EF_4,2011,2012
2011/2012,Rondônia,1.3,evasao,EF_4,2011,2012
2011/2012,Acre,3.3,evasao,EF_4,2011,2012
2011/2012,Amazonas,3.3,evasao,EF_4,2011,2012
2011/2012,Roraima,2.9,evasao,EF_4,2011,2012
2011/2012,Pará,3.9,evasao,EF_4,2011,2012
2011/2012,Amapá,2.0,evasao,EF_4,2011,2012
2011/2012,Tocantins,1.5,evasao,EF_4,2011,2012
2011/2012,Maranhão,3.8,evasao,EF_4,2011,2012
2011/2012,Piauí,2.7,evasao,EF_4,2011,2012
2011/2012,Ceará,2.0,evasao,EF_4,2011,2012
2011/2012,Rio Grande do Norte,2.2,evasao,EF_4,2011,2012
2011/2012,Paraíba,2.7,evasao,EF_4,2011,2012
2011/2012,Pernambuco,2.2,evasao,EF_4,2011,2012
2011/2012,Alagoas,2.7,evasao,EF_4,2011,2012
2011/2012,Sergipe,2.5,evasao,EF_4,2011,2012
2011/2012,Bahia,3.1,evasao,EF_4,2011,2012
2011/2012,Minas Gerais,0.7,evasao,EF_4,2011,2012
2011/2012,Espírito Santo,1.2,evasao,EF_4,2011,2012
2011/2012,Rio de Janeiro,1.7,evasao,EF_4,2011,2012
2011/2012,São Paulo,0.4,evasao,EF_4,2011,2012
2011/2012,Paraná,0.5,evasao,EF_4,2011,2012
2011/2012,Santa Catarina,0.6,evasao,EF_4,2011,2012
2011/2012,Rio Grande do Sul,0.7,evasao,EF_4,2011,2012
2011/2012,Mato Grosso do Sul,2.0,evasao,EF_4,2011,2012
2011/2012,Mato Grosso,0.9,evasao,EF_4,2011,2012
2011/2012,Goiás,1.4,evasao,EF_4,2011,2012
2011/2012,Distrito Federal,0.7,evasao,EF_4,2011,2012
2011/2012,Brasil,2.6,evasao,EF_5,2011,2012
2011/2012,Norte,5.1,evasao,EF_5,2011,2012
2011/2012,Nordeste,4.0,evasao,EF_5,2011,2012
2011/2012,Sudeste,1.3,evasao,EF_5,2011,2012
2011/2012,Sul,1.3,evasao,EF_5,2011,2012
2011/2012,Centro-Oeste,2.1,evasao,EF_5,2011,2012
2011/2012,Rondônia,2.3,evasao,EF_5,2011,2012
2011/2012,Acre,7.4,evasao,EF_5,2011,2012
2011/2012,Amazonas,5.1,evasao,EF_5,2011,2012
2011/2012,Roraima,3.8,evasao,EF_5,2011,2012
2011/2012,Pará,6.0,evasao,EF_5,2011,2012
2011/2012,Amapá,3.1,evasao,EF_5,2011,2012
2011/2012,Tocantins,2.3,evasao,EF_5,2011,2012
2011/2012,Maranhão,5.2,evasao,EF_5,2011,2012
2011/2012,Piauí,4.1,evasao,EF_5,2011,2012
2011/2012,Ceará,2.7,evasao,EF_5,2011,2012
2011/2012,Rio Grande do Norte,3.0,evasao,EF_5,2011,2012
2011/2012,Paraíba,4.3,evasao,EF_5,2011,2012
2011/2012,Pernambuco,3.6,evasao,EF_5,2011,2012
2011/2012,Alagoas,4.8,evasao,EF_5,2011,2012
2011/2012,Sergipe,3.5,evasao,EF_5,2011,2012
2011/2012,Bahia,4.2,evasao,EF_5,2011,2012
2011/2012,Minas Gerais,1.3,evasao,EF_5,2011,2012
2011/2012,Espírito Santo,1.9,evasao,EF_5,2011,2012
2011/2012,Rio de Janeiro,2.5,evasao,EF_5,2011,2012
2011/2012,São Paulo,0.7,evasao,EF_5,2011,2012
2011/2012,Paraná,1.1,evasao,EF_5,2011,2012
2011/2012,Santa Catarina,1.4,evasao,EF_5,2011,2012
2011/2012,Rio Grande do Sul,1.4,evasao,EF_5,2011,2012
2011/2012,Mato Grosso do Sul,3.1,evasao,EF_5,2011,2012
2011/2012,Mato Grosso,1.8,evasao,EF_5,2011,2012
2011/2012,Goiás,2.2,evasao,EF_5,2011,2012
2011/2012,Distrito Federal,1.2,evasao,EF_5,2011,2012
2011/2012,Brasil,4.5,evasao,EF_6,2011,2012
2011/2012,Norte,5.9,evasao,EF_6,2011,2012
2011/2012,Nordeste,6.1,evasao,EF_6,2011,2012
2011/2012,Sudeste,3.0,evasao,EF_6,2011,2012
2011/2012,Sul,3.0,evasao,EF_6,2011,2012
2011/2012,Centro-Oeste,4.6,evasao,EF_6,2011,2012
2011/2012,Rondônia,4.5,evasao,EF_6,2011,2012
2011/2012,Acre,5.4,evasao,EF_6,2011,2012
2011/2012,Amazonas,7.5,evasao,EF_6,2011,2012
